sequentialID;userID;epoch;idUIelement;machine
5546;48cgGuhQ;1571724568754;btn2ok;e11p3
5547;48cgGuhQ;1571724571046;btn1container;e11p3
5548;48cgGuhQ;1571724573338;btn2container;e11p3
5549;48cgGuhQ;1571724575630;btn2ok;e11p3
5550;48cgGuhQ;1571724577922;btn1additive;e11p3
5551;48cgGuhQ;1571724580214;btn3decreaseadditive;e11p3
5552;48cgGuhQ;1571724582506;btn3decreaseadditive;e11p3
5553;48cgGuhQ;1571724584798;btn3decreaseadditive;e11p3
5554;48cgGuhQ;1571724587090;btn3ok;e11p3
5555;48cgGuhQ;1571724589382;btn1drink;e11p3
5556;48cgGuhQ;1571724591674;btn5mixture4;e11p3
5557;48cgGuhQ;1571724593966;btn5ok;e11p3
5558;48cgGuhQ;1571724596262;btn1ok;e11p3
5559;2cvOv2v;1571724654341;btn1drink;e11p3
5560;2cvOv2v;1571724657365;btn5mixture4;e11p3
5561;2cvOv2v;1571724660389;btn5ok;e11p3
5562;2cvOv2v;1571724663413;btn1ok;e11p3
5563;48cgGuhQ;1571745110900;btn5mixture2;e11p3
5564;48cgGuhQ;1571745122216;btn1ok;e11p3
5565;48cgGuhQ;1571745259515;btn5mixture2;e11p3
5566;48cgGuhQ;1571745268200;btn1ok;e11p3
5567;48cgGuhQ;1571745275067;btn5mixture2;e11p3
5568;48cgGuhQ;1571745276402;btn1ok;e11p3
5569;mqi7ip;1571841252273;btn1drink;e11p3
5570;mqi7ip;1571841257177;btn5mixture3;e11p3
5571;mqi7ip;1571841262081;btn5ok;e11p3
5572;mqi7ip;1571841266985;btn1ok;e11p3
5573;48cgGuhQ;1572353199267;btn1additive;e11p3
5574;48cgGuhQ;1572353201618;btn3decreaseadditive;e11p3
5575;48cgGuhQ;1572353203969;btn3decreaseadditive;e11p3
5576;48cgGuhQ;1572353206320;btn3decreaseadditive;e11p3
5577;48cgGuhQ;1572353208671;btn3ok;e11p3
5578;48cgGuhQ;1572353211022;btn1drink;e11p3
5579;48cgGuhQ;1572353213373;btn5mixture4;e11p3
5580;48cgGuhQ;1572353215724;btn5ok;e11p3
5581;48cgGuhQ;1572353218075;btn1ok;e11p3
5582;4PBj1BPw;1572353223993;btn1drink;e11p3
5583;4PBj1BPw;1572353227275;btn5mixture6;e11p3
5584;4PBj1BPw;1572353230557;btn5ok;e11p3
5585;4PBj1BPw;1572353233839;btn1ok;e11p3
5586;mqi7ip;1573060211697;btn1drink;e11p3
5587;mqi7ip;1573060216602;btn5mixture3;e11p3
5588;mqi7ip;1573060221507;btn5ok;e11p3
5589;mqi7ip;1573060226412;btn1ok;e11p3
5590;mqi7ip;1573141436584;btn1drink;e11p3
5591;mqi7ip;1573141443877;btn5mixture3;e11p3
5592;mqi7ip;1573141451170;btn5ok;e11p3
5593;mqi7ip;1573141458463;btn1ok;e11p3
5594;mqi7ip;1573635710307;btn1drink;e11p3
5595;mqi7ip;1573635718119;btn5mixture3;e11p3
5596;mqi7ip;1573635725931;btn5ok;e11p3
5597;mqi7ip;1573635733744;btn1ok;e11p3
5598;mqi7ip;1574161362243;btn1drink;e11p3
5599;mqi7ip;1574161367319;btn5mixture3;e11p3
5600;mqi7ip;1574161372395;btn5ok;e11p3
5601;mqi7ip;1574161377473;btn1ok;e11p3
5602;8gewydzy;1576070154615;btn5mixture2;e11p3
5603;8gewydzy;1576074301454;btn1ok;e11p3
5604;mqi7ip;1576159099707;btn5mixture2;e11p3
5605;mqi7ip;1576159109830;btn1ok;e11p3
5606;mqi7ip;1576499184992;btn1drink;e11p0
5607;mqi7ip;1576499191039;btn5mixture3;e11p0
5608;mqi7ip;1576499197086;btn5ok;e11p0
5609;mqi7ip;1576499203135;btn1ok;e11p0
5610;4PBj1BPw;1578901378433;btn1container;e11p3
5611;4PBj1BPw;1578901385036;btn2ok;e11p3
5612;4PBj1BPw;1578901391640;btn1ok;e11p3
5613;8gewydzy;1579013058781;btn1container;e11p0
5614;8gewydzy;1579013061174;btn2container;e11p0
5615;8gewydzy;1579013063567;btn2ok;e11p0
5616;8gewydzy;1579013065960;btn1additive;e11p0
5617;8gewydzy;1579013068353;btn3decreaseadditive;e11p0
5618;8gewydzy;1579013070746;btn3decreaseadditive;e11p0
5619;8gewydzy;1579013073139;btn3increaseadditive;e11p0
5620;8gewydzy;1579013075532;btn3increaseadditive;e11p0
5621;8gewydzy;1579013077925;btn3ok;e11p0
5622;8gewydzy;1579013080318;btn1drink;e11p0
5623;8gewydzy;1579013082711;btn5mixture9;e11p0
5624;8gewydzy;1579013085104;btn5ok;e11p0
5625;8gewydzy;1579013087505;btn1ok;e11p0
5626;4PBj1BPw;1579180467072;btn1container;e2p0
5627;4PBj1BPw;1579180470342;btn2container;e2p0
5628;4PBj1BPw;1579180473612;btn2ok;e2p0
5629;4PBj1BPw;1579180476882;btn1additive;e2p0
5630;4PBj1BPw;1579180480152;btn3decreaseadditive;e2p0
5631;4PBj1BPw;1579180483422;btn3decreaseadditive;e2p0
5632;4PBj1BPw;1579180486692;btn3decreaseadditive;e2p0
5633;4PBj1BPw;1579180489962;btn3ok;e2p0
5634;4PBj1BPw;1579180493236;btn1ok;e2p0
5635;8gewydzy;1579180723589;btn5mixture2;e11p3
5636;8gewydzy;1579180728953;btn1ok;e11p3
5637;4PBj1BPw;1579183465802;btn1additive;e11p3
5638;4PBj1BPw;1579183468618;btn3ok;e11p3
5639;4PBj1BPw;1579183471434;btn1drink;e11p3
5640;4PBj1BPw;1579183474250;btn5mixture6;e11p3
5641;4PBj1BPw;1579183477066;btn5ok;e11p3
5642;4PBj1BPw;1579183479882;btn1ok;e11p3
5643;mqi7ip;1579185269856;btn1drink;e11p3
5644;mqi7ip;1579185274859;btn5mixture1;e11p3
5645;mqi7ip;1579185279862;btn5ok;e11p3
5646;mqi7ip;1579185284867;btn1ok;e11p3
5647;lbs8mLQBQ;1579528814853;btn1container;e11p0
5648;lbs8mLQBQ;1579528817618;btn2container;e11p0
5649;lbs8mLQBQ;1579528820383;btn2ok;e11p0
5650;lbs8mLQBQ;1579528823148;btn1additive;e11p0
5651;lbs8mLQBQ;1579528825913;btn3decreaseadditive;e11p0
5652;lbs8mLQBQ;1579528828678;btn3increaseadditive;e11p0
5653;lbs8mLQBQ;1579528831443;btn3increaseadditive;e11p0
5654;lbs8mLQBQ;1579528834208;btn3increaseadditive;e11p0
5655;lbs8mLQBQ;1579528836973;btn3decreaseadditive;e11p0
5656;lbs8mLQBQ;1579528839738;btn3decreaseadditive;e11p0
5657;lbs8mLQBQ;1579528842503;btn3ok;e11p0
5658;lbs8mLQBQ;1579528845268;btn1drink;e11p0
5659;lbs8mLQBQ;1579528848033;btn5mixture6;e11p0
5660;lbs8mLQBQ;1579528850798;btn5ok;e11p0
5661;lbs8mLQBQ;1579528853571;btn1ok;e11p0
5662;4PBj1BPw;1579534977409;btn1container;e11p3
5663;4PBj1BPw;1579534980721;btn2ok;e11p3
5664;4PBj1BPw;1579534984033;btn1drink;e11p3
5665;4PBj1BPw;1579534987345;btn5mixture6;e11p3
5666;4PBj1BPw;1579534990657;btn5ok;e11p3
5667;4PBj1BPw;1579534993970;btn1ok;e11p3
5668;4PBj1BPw;1579611364821;btn1drink;e11p3
5669;4PBj1BPw;1579611368348;btn5mixture6;e11p3
5670;4PBj1BPw;1579611371875;btn5ok;e11p3
5671;4PBj1BPw;1579611375403;btn1ok;e11p3
5672;lbs8mLQBQ;1579687426923;btn1container;e11p0
5673;lbs8mLQBQ;1579687428946;btn2container;e11p0
5674;lbs8mLQBQ;1579687430969;btn2ok;e11p0
5675;lbs8mLQBQ;1579687432992;btn1additive;e11p0
5676;lbs8mLQBQ;1579687435015;btn3decreaseadditive;e11p0
5677;lbs8mLQBQ;1579687437038;btn3ok;e11p0
5678;lbs8mLQBQ;1579687439061;btn1drink;e11p0
5679;lbs8mLQBQ;1579687441084;btn5mixture4;e11p0
5680;lbs8mLQBQ;1579687443107;btn5ok;e11p0
5681;lbs8mLQBQ;1579687445130;btn1ok;e11p0
5682;lbs8mLQBQ;1579702544262;btn1container;e11p0
5683;lbs8mLQBQ;1579702545892;btn2container;e11p0
5684;lbs8mLQBQ;1579702547522;btn2ok;e11p0
5685;lbs8mLQBQ;1579702549152;btn1additive;e11p0
5686;lbs8mLQBQ;1579702550782;btn3decreaseadditive;e11p0
5687;lbs8mLQBQ;1579702552412;btn3ok;e11p0
5688;lbs8mLQBQ;1579702554042;btn1drink;e11p0
5689;lbs8mLQBQ;1579702555672;btn5mixture6;e11p0
5690;lbs8mLQBQ;1579702557302;btn5ok;e11p0
5691;lbs8mLQBQ;1579702558934;btn1ok;e11p0
5692;4PBj1BPw;1579870444343;btn1drink;e11p3
5693;4PBj1BPw;1579870447429;btn5mixture6;e11p3
5694;4PBj1BPw;1579870450515;btn5ok;e11p3
5695;4PBj1BPw;1579870453601;btn1ok;e11p3
5696;8gewydzy;1579874040399;btn1drink;
5697;8gewydzy;1579874047571;btn5mixture6;
5698;8gewydzy;1579874054743;btn5ok;
5699;8gewydzy;1579874061917;btn1ok;
5700;4PBj1BPw;1579874163742;btn1drink;
5701;4PBj1BPw;1579874168720;btn5mixture6;
5702;4PBj1BPw;1579874173698;btn5ok;
5703;4PBj1BPw;1579874178677;btn1ok;
5704;lbs8mLQBQ;1579874460949;btn1container;e11p0
5705;lbs8mLQBQ;1579874462499;btn2container;e11p0
5706;lbs8mLQBQ;1579874464049;btn2ok;e11p0
5707;lbs8mLQBQ;1579874465599;btn1additive;e11p0
5708;lbs8mLQBQ;1579874467149;btn3decreaseadditive;e11p0
5709;lbs8mLQBQ;1579874468699;btn3ok;e11p0
5710;lbs8mLQBQ;1579874470249;btn1drink;e11p0
5711;lbs8mLQBQ;1579874471799;btn5mixture6;e11p0
5712;lbs8mLQBQ;1579874473349;btn5ok;e11p0
5713;lbs8mLQBQ;1579874474900;btn1ok;e11p0
5714;4PBj1BPw;1580106703817;btn1drink;e11p3
5715;4PBj1BPw;1580106706428;btn5mixture4;e11p3
5716;4PBj1BPw;1580106709039;btn5ok;e11p3
5717;4PBj1BPw;1580106711652;btn1ok;e11p3
5718;4PBj1BPw;1580121502353;btn1drink;e11p3
5719;4PBj1BPw;1580121505985;btn5mixture6;e11p3
5720;4PBj1BPw;1580121509617;btn5ok;e11p3
5721;4PBj1BPw;1580121513251;btn1ok;e11p3
5722;4PBj1BPw;1580128800621;btn1drink;e11p3
5723;4PBj1BPw;1580128803923;btn5mixture6;e11p3
5724;4PBj1BPw;1580128807225;btn5ok;e11p3
5725;4PBj1BPw;1580128810528;btn1ok;e11p3
5726;lbs8mLQBQ;1580133980133;btn1container;e11p0
5727;lbs8mLQBQ;1580133981517;btn2container;e11p0
5728;lbs8mLQBQ;1580133982901;btn2ok;e11p0
5729;lbs8mLQBQ;1580133984285;btn1additive;e11p0
5730;lbs8mLQBQ;1580133985669;btn3decreaseadditive;e11p0
5731;lbs8mLQBQ;1580133987053;btn3ok;e11p0
5732;lbs8mLQBQ;1580133988437;btn1drink;e11p0
5733;lbs8mLQBQ;1580133989821;btn5mixture4;e11p0
5734;lbs8mLQBQ;1580133991205;btn5ok;e11p0
5735;lbs8mLQBQ;1580133992597;btn1ok;e11p0
5736;mqi7ip;1580135442575;btn1drink;e11p3
5737;mqi7ip;1580135449172;btn5mixture1;e11p3
5738;mqi7ip;1580135455769;btn5ok;e11p3
5739;mqi7ip;1580135462368;btn1ok;e11p3
5740;lbs8mLQBQ;1580203705853;btn1container;e11p0
5741;lbs8mLQBQ;1580203707752;btn2container;e11p0
5742;lbs8mLQBQ;1580203709651;btn2ok;e11p0
5743;lbs8mLQBQ;1580203711550;btn1additive;e11p0
5744;lbs8mLQBQ;1580203713449;btn3decreaseadditive;e11p0
5745;lbs8mLQBQ;1580203715348;btn3ok;e11p0
5746;lbs8mLQBQ;1580203717247;btn1drink;e11p0
5747;lbs8mLQBQ;1580203719146;btn5mixture4;e11p0
5748;lbs8mLQBQ;1580203721045;btn5ok;e11p0
5749;lbs8mLQBQ;1580203722948;btn1ok;e11p0
5750;lbs8mLQBQ;1580221076398;btn1container;e11p0
5751;lbs8mLQBQ;1580221077819;btn2container;e11p0
5752;lbs8mLQBQ;1580221079240;btn2ok;e11p0
5753;lbs8mLQBQ;1580221080661;btn1additive;e11p0
5754;lbs8mLQBQ;1580221082082;btn3decreaseadditive;e11p0
5755;lbs8mLQBQ;1580221083503;btn3ok;e11p0
5756;lbs8mLQBQ;1580221084924;btn1drink;e11p0
5757;lbs8mLQBQ;1580221086345;btn5mixture6;e11p0
5758;lbs8mLQBQ;1580221087766;btn5ok;e11p0
5759;lbs8mLQBQ;1580221089190;btn1ok;e11p0
5760;mqi7ip;1580223939169;btn1drink;e11p3
5761;mqi7ip;1580223949868;btn5mixture3;e11p3
5762;mqi7ip;1580223960567;btn5ok;e11p3
5763;mqi7ip;1580223971268;btn1ok;e11p3
5764;lbs8mLQBQ;1580288247176;btn1container;e11p0
5765;lbs8mLQBQ;1580288248527;btn2container;e11p0
5766;lbs8mLQBQ;1580288249878;btn2ok;e11p0
5767;lbs8mLQBQ;1580288251229;btn1additive;e11p0
5768;lbs8mLQBQ;1580288252580;btn3decreaseadditive;e11p0
5769;lbs8mLQBQ;1580288253931;btn3ok;e11p0
5770;lbs8mLQBQ;1580288255282;btn1drink;e11p0
5771;lbs8mLQBQ;1580288256633;btn5mixture4;e11p0
5772;lbs8mLQBQ;1580288257984;btn5ok;e11p0
5773;lbs8mLQBQ;1580288259343;btn1ok;e11p0
5774;lbs8mLQBQ;1580375223876;btn1container;e11p3
5775;lbs8mLQBQ;1580375225004;btn2container;e11p3
5776;lbs8mLQBQ;1580375226132;btn2ok;e11p3
5777;lbs8mLQBQ;1580375227260;btn1additive;e11p3
5778;lbs8mLQBQ;1580375228388;btn3decreaseadditive;e11p3
5779;lbs8mLQBQ;1580375229516;btn3ok;e11p3
5780;lbs8mLQBQ;1580375230644;btn1drink;e11p3
5781;lbs8mLQBQ;1580375231772;btn5mixture4;e11p3
5782;lbs8mLQBQ;1580375232900;btn5ok;e11p3
5783;lbs8mLQBQ;1580375234028;btn1ok;e11p3
5784;lbs8mLQBQ;1580390412242;btn1container;e11p0
5785;lbs8mLQBQ;1580390413745;btn2container;e11p0
5786;lbs8mLQBQ;1580390415248;btn2ok;e11p0
5787;lbs8mLQBQ;1580390416751;btn1additive;e11p0
5788;lbs8mLQBQ;1580390418254;btn3decreaseadditive;e11p0
5789;lbs8mLQBQ;1580390419757;btn3ok;e11p0
5790;lbs8mLQBQ;1580390421260;btn1drink;e11p0
5791;lbs8mLQBQ;1580390422763;btn5mixture6;e11p0
5792;lbs8mLQBQ;1580390424266;btn5ok;e11p0
5793;lbs8mLQBQ;1580390425770;btn1ok;e11p0
5794;4PBj1BPw;1580454506871;btn1drink;e11p3
5795;4PBj1BPw;1580454509494;btn5mixture6;e11p3
5796;4PBj1BPw;1580454512117;btn5ok;e11p3
5797;4PBj1BPw;1580454514742;btn1ok;e11p3
5798;4PBj1BPw;1580464920936;btn1drink;e11p3
5799;4PBj1BPw;1580464923434;btn5mixture6;e11p3
5800;4PBj1BPw;1580464925932;btn5ok;e11p3
5801;4PBj1BPw;1580464928431;btn1ok;e11p3
5802;2cvOv2v;1580464969355;btn1additive;e11p3
5803;2cvOv2v;1580464971902;btn3decreaseadditive;e11p3
5804;2cvOv2v;1580464974449;btn3decreaseadditive;e11p3
5805;2cvOv2v;1580464976996;btn3decreaseadditive;e11p3
5806;2cvOv2v;1580464979543;btn3ok;e11p3
5807;2cvOv2v;1580464982090;btn1drink;e11p3
5808;2cvOv2v;1580464984637;btn5mixture1;e11p3
5809;2cvOv2v;1580464987184;btn5ok;e11p3
5810;2cvOv2v;1580464989735;btn1ok;e11p3
5811;4PBj1BPw;1580477217456;btn1drink;e11p3
5812;4PBj1BPw;1580477220963;btn5mixture6;e11p3
5813;4PBj1BPw;1580477224470;btn5ok;e11p3
5814;4PBj1BPw;1580477227978;btn1ok;e11p3
5815;etkcoMvHM;1580477280531;btn1container;e11p3
5816;etkcoMvHM;1580477285599;btn2ok;e11p3
5817;etkcoMvHM;1580477290667;btn1additive;e11p3
5818;etkcoMvHM;1580477295735;btn3decreaseadditive;e11p3
5819;etkcoMvHM;1580477300803;btn3decreaseadditive;e11p3
5820;etkcoMvHM;1580477305871;btn3ok;e11p3
5821;etkcoMvHM;1580477310939;btn1drink;e11p3
5822;etkcoMvHM;1580477316007;btn5mixture4;e11p3
5823;etkcoMvHM;1580477321075;btn5ok;e11p3
5824;etkcoMvHM;1580477326149;btn1ok;e11p3
5825;etkcoMvHM;1580549039943;btn1container;e11p3
5826;etkcoMvHM;1580549043460;btn2ok;e11p3
5827;etkcoMvHM;1580549046977;btn1additive;e11p3
5828;etkcoMvHM;1580549050494;btn3decreaseadditive;e11p3
5829;etkcoMvHM;1580549054011;btn3decreaseadditive;e11p3
5830;etkcoMvHM;1580549057528;btn3ok;e11p3
5831;etkcoMvHM;1580549061045;btn1drink;e11p3
5832;etkcoMvHM;1580549064562;btn5mixture4;e11p3
5833;etkcoMvHM;1580549068079;btn5ok;e11p3
5834;etkcoMvHM;1580549071600;btn1ok;e11p3
5835;etkcoMvHM;1580628865179;btn1additive;e11p3
5836;etkcoMvHM;1580628868126;btn3decreaseadditive;e11p3
5837;etkcoMvHM;1580628871073;btn3decreaseadditive;e11p3
5838;etkcoMvHM;1580628874020;btn3ok;e11p3
5839;etkcoMvHM;1580628876967;btn1drink;e11p3
5840;etkcoMvHM;1580628879914;btn5mixture4;e11p3
5841;etkcoMvHM;1580628882861;btn5ok;e11p3
5842;etkcoMvHM;1580628885808;btn1ok;e11p3
5843;etkcoMvHM;1580712295542;btn1additive;e11p3
5844;etkcoMvHM;1580712297890;btn3decreaseadditive;e11p3
5845;etkcoMvHM;1580712300238;btn3decreaseadditive;e11p3
5846;etkcoMvHM;1580712302586;btn3ok;e11p3
5847;etkcoMvHM;1580712304934;btn1drink;e11p3
5848;etkcoMvHM;1580712307282;btn5mixture4;e11p3
5849;etkcoMvHM;1580712309630;btn5ok;e11p3
5850;etkcoMvHM;1580712311979;btn1ok;e11p3
5851;a0xUxqx;1580722159460;btn1additive;e11p0
5852;a0xUxqx;1580722215095;btn3decreaseadditive;e11p0
5853;a0xUxqx;1580722270730;btn3decreaseadditive;e11p0
5854;a0xUxqx;1580722326365;btn3decreaseadditive;e11p0
5855;a0xUxqx;1580722382000;btn3ok;e11p0
5856;a0xUxqx;1580722437635;btn1container;e11p0
5857;a0xUxqx;1580722493270;btn2container;e11p0
5858;a0xUxqx;1580722548905;btn2ok;e11p0
5859;a0xUxqx;1580722604540;btn1drink;e11p0
5860;a0xUxqx;1580722660175;btn5mixture9;e11p0
5861;a0xUxqx;1580722715810;btn5ok;e11p0
5862;a0xUxqx;1580722771451;btn1ok;e11p0
5863;lbs8mLQBQ;1580722836842;btn1container;e11p0
5864;lbs8mLQBQ;1580722838191;btn2container;e11p0
5865;lbs8mLQBQ;1580722839540;btn2ok;e11p0
5866;lbs8mLQBQ;1580722840889;btn1additive;e11p0
5867;lbs8mLQBQ;1580722842238;btn3decreaseadditive;e11p0
5868;lbs8mLQBQ;1580722843587;btn3ok;e11p0
5869;lbs8mLQBQ;1580722844936;btn1drink;e11p0
5870;lbs8mLQBQ;1580722846285;btn5mixture4;e11p0
5871;lbs8mLQBQ;1580722847634;btn5ok;e11p0
5872;lbs8mLQBQ;1580722848984;btn1ok;e11p0
5873;4PBj1BPw;1580722906449;btn1drink;e11p3
5874;4PBj1BPw;1580722909604;btn5mixture6;e11p3
5875;4PBj1BPw;1580722912759;btn5ok;e11p3
5876;4PBj1BPw;1580722915915;btn1ok;e11p3
5877;2cvOv2v;1580724066250;btn1additive;e11p3
5878;2cvOv2v;1580724069658;btn3decreaseadditive;e11p3
5879;2cvOv2v;1580724073066;btn3decreaseadditive;e11p3
5880;2cvOv2v;1580724076474;btn3decreaseadditive;e11p3
5881;2cvOv2v;1580724079882;btn3ok;e11p3
5882;2cvOv2v;1580724083290;btn1drink;e11p3
5883;2cvOv2v;1580724086698;btn5mixture1;e11p3
5884;2cvOv2v;1580724090106;btn5ok;e11p3
5885;2cvOv2v;1580724093520;btn1ok;e11p3
5886;FR4PPIFj;1580724098164;btn1additive;e11p3
5887;FR4PPIFj;1580724100614;btn3decreaseadditive;e11p3
5888;FR4PPIFj;1580724103064;btn3decreaseadditive;e11p3
5889;FR4PPIFj;1580724105514;btn3ok;e11p3
5890;FR4PPIFj;1580724107964;btn1drink;e11p3
5891;FR4PPIFj;1580724110414;btn5mixture4;e11p3
5892;FR4PPIFj;1580724112864;btn5ok;e11p3
5893;FR4PPIFj;1580724115315;btn1ok;e11p3
5894;oDafga1Wq8p;1580736112813;btn1container;e11p0
5895;oDafga1Wq8p;1580736127978;btn2container;e11p0
5896;oDafga1Wq8p;1580736143143;btn2ok;e11p0
5897;oDafga1Wq8p;1580736158308;btn1additive;e11p0
5898;oDafga1Wq8p;1580736173473;btn3decreaseadditive;e11p0
5899;oDafga1Wq8p;1580736188638;btn3decreaseadditive;e11p0
5900;oDafga1Wq8p;1580736203803;btn3decreaseadditive;e11p0
5901;oDafga1Wq8p;1580736218968;btn3ok;e11p0
5902;oDafga1Wq8p;1580736234133;btn1drink;e11p0
5903;oDafga1Wq8p;1580736249298;btn5mixture8;e11p0
5904;oDafga1Wq8p;1580736264463;btn5ok;e11p0
5905;oDafga1Wq8p;1580736279628;btn1additive;e11p0
5906;oDafga1Wq8p;1580736294793;btn3ok;e11p0
5907;oDafga1Wq8p;1580736309960;btn1ok;e11p0
5908;Q5JMFJ;1580736371367;btn1drink;e11p3
5912;jpc7HtS;1580736375122;btn1container;e11p3
5923;lbs8mLQBQ;1580736379349;btn1container;e11p0
5924;lbs8mLQBQ;1580736380781;btn2container;e11p0
5909;Q5JMFJ;1580736381123;btn5mixture9;e11p3
5925;lbs8mLQBQ;1580736382213;btn2ok;e11p0
5926;lbs8mLQBQ;1580736383645;btn1additive;e11p0
5913;jpc7HtS;1580736383825;btn2container;e11p3
5927;lbs8mLQBQ;1580736385077;btn3decreaseadditive;e11p0
5928;lbs8mLQBQ;1580736386509;btn3ok;e11p0
5929;lbs8mLQBQ;1580736387941;btn1drink;e11p0
5930;lbs8mLQBQ;1580736389373;btn5mixture6;e11p0
5931;lbs8mLQBQ;1580736390805;btn5ok;e11p0
5910;Q5JMFJ;1580736390879;btn5ok;e11p3
5932;lbs8mLQBQ;1580736392244;btn1ok;e11p0
5914;jpc7HtS;1580736392528;btn2ok;e11p3
5911;Q5JMFJ;1580736400637;btn1ok;e11p3
5915;jpc7HtS;1580736401231;btn1additive;e11p3
5916;jpc7HtS;1580736409934;btn3increaseadditive;e11p3
5917;jpc7HtS;1580736418637;btn3increaseadditive;e11p3
5918;jpc7HtS;1580736427340;btn3ok;e11p3
5919;jpc7HtS;1580736436043;btn1drink;e11p3
5920;jpc7HtS;1580736444746;btn5mixture4;e11p3
5921;jpc7HtS;1580736453449;btn5ok;e11p3
5922;jpc7HtS;1580736462159;btn1ok;e11p3
5933;4PBj1BPw;1580736526028;btn1drink;e11p3
5934;4PBj1BPw;1580736528523;btn5mixture6;e11p3
5935;4PBj1BPw;1580736531018;btn5ok;e11p3
5936;4PBj1BPw;1580736533513;btn1ok;e11p3
5937;a0xUxqx;1580737043871;btn1additive;e11p3
5938;a0xUxqx;1580737046480;btn3decreaseadditive;e11p3
5939;a0xUxqx;1580737049089;btn3decreaseadditive;e11p3
5940;a0xUxqx;1580737051698;btn3decreaseadditive;e11p3
5941;a0xUxqx;1580737054307;btn3ok;e11p3
5942;a0xUxqx;1580737056916;btn1drink;e11p3
5943;a0xUxqx;1580737059525;btn5mixture9;e11p3
5944;a0xUxqx;1580737062134;btn5ok;e11p3
5945;a0xUxqx;1580737064744;btn1ok;e11p3
5946;a0xUxqx;1580741309118;btn5mixture2;e11p3
5947;a0xUxqx;1580741312153;btn1ok;e11p3
5948;a0xUxqx;1580741328295;btn1container;e11p3
5949;a0xUxqx;1580741333979;btn2ok;e11p3
5950;a0xUxqx;1580741339663;btn1ok;e11p3
5951;jpc7HtS;1580743122608;btn1container;e11p0
5952;jpc7HtS;1580743138328;btn2container;e11p0
5953;jpc7HtS;1580743154048;btn2ok;e11p0
5954;jpc7HtS;1580743169768;btn1drink;e11p0
5955;jpc7HtS;1580743185488;btn5mixture4;e11p0
5956;jpc7HtS;1580743201208;btn5ok;e11p0
5957;jpc7HtS;1580743216930;btn1ok;e11p0
5958;Q5JMFJ;1580743404176;btn1drink;e11p0
5959;Q5JMFJ;1580743412011;btn5mixture4;e11p0
5960;Q5JMFJ;1580743419846;btn5ok;e11p0
5961;Q5JMFJ;1580743427682;btn1ok;e11p0
5962;2cvOv2v;1580806850753;btn1additive;e11p3
5963;2cvOv2v;1580806854160;btn3decreaseadditive;e11p3
5964;2cvOv2v;1580806857567;btn3decreaseadditive;e11p3
5965;2cvOv2v;1580806860974;btn3decreaseadditive;e11p3
5966;2cvOv2v;1580806864381;btn3ok;e11p3
5967;2cvOv2v;1580806867788;btn1drink;e11p3
5968;2cvOv2v;1580806871195;btn5mixture3;e11p3
5969;2cvOv2v;1580806874602;btn5ok;e11p3
5970;2cvOv2v;1580806878010;btn1ok;e11p3
5971;lbs8mLQBQ;1580807520623;btn1container;e11p0
5972;lbs8mLQBQ;1580807521999;btn2container;e11p0
5973;lbs8mLQBQ;1580807523375;btn2ok;e11p0
5974;lbs8mLQBQ;1580807524751;btn1additive;e11p0
5975;lbs8mLQBQ;1580807526127;btn3decreaseadditive;e11p0
5976;lbs8mLQBQ;1580807527503;btn3ok;e11p0
5977;lbs8mLQBQ;1580807528879;btn1drink;e11p0
5978;lbs8mLQBQ;1580807530255;btn5mixture4;e11p0
5979;lbs8mLQBQ;1580807531631;btn5ok;e11p0
5980;lbs8mLQBQ;1580807533007;btn1ok;e11p0
5981;a0xUxqx;1580807535186;btn1additive;e11p0
5982;a0xUxqx;1580807538260;btn3decreaseadditive;e11p0
5983;a0xUxqx;1580807541334;btn3decreaseadditive;e11p0
5984;a0xUxqx;1580807544408;btn3decreaseadditive;e11p0
5985;a0xUxqx;1580807547482;btn3ok;e11p0
5986;a0xUxqx;1580807550556;btn1drink;e11p0
5987;a0xUxqx;1580807553630;btn5mixture9;e11p0
5988;a0xUxqx;1580807556704;btn5ok;e11p0
5989;a0xUxqx;1580807559782;btn1ok;e11p0
5990;Q5JMFJ;1580809633679;btn1drink;e11p0
5994;jpc7HtS;1580809651141;btn1drink;e11p0
5991;Q5JMFJ;1580809651969;btn5mixture9;e11p0
5995;jpc7HtS;1580809658699;btn5mixture4;e11p0
5996;jpc7HtS;1580809666257;btn5ok;e11p0
5992;Q5JMFJ;1580809670259;btn5ok;e11p0
5997;jpc7HtS;1580809673816;btn1ok;e11p0
5993;Q5JMFJ;1580809688551;btn1ok;e11p0
5998;2cvOv2v;1580810039005;btn1additive;e11p3
5999;2cvOv2v;1580810041980;btn3decreaseadditive;e11p3
6000;2cvOv2v;1580810044955;btn3decreaseadditive;e11p3
6001;2cvOv2v;1580810047930;btn3decreaseadditive;e11p3
6002;2cvOv2v;1580810050905;btn3ok;e11p3
6003;2cvOv2v;1580810053880;btn1drink;e11p3
6004;2cvOv2v;1580810056855;btn5mixture1;e11p3
6005;2cvOv2v;1580810059830;btn5ok;e11p3
6006;2cvOv2v;1580810062812;btn1ok;e11p3
6007;etkcoMvHM;1580810433076;btn1additive;e2p0
6008;etkcoMvHM;1580810437765;btn3decreaseadditive;e2p0
6009;etkcoMvHM;1580810442454;btn3decreaseadditive;e2p0
6010;etkcoMvHM;1580810447143;btn3ok;e2p0
